,parameter C1,parameter C2,parameter W,parameter CR,parameter MR,fitness,sequence
33,0.1,0.1,0.3,0.3,0.7,0.00398406374501992,"[13, 25, 8, 23, 4, 23, 25, 18, 1, 19, 23, 20, 4, 1, 4, 10, 21, 10, 21, 25, 3, 2, 19, 18, 2, 20, 12, 2, 5, 3, 7, 0, 11, 21, 8, 9, 0, 13, 26, 7, 14, 20, 9, 24, 0, 7, 18, 12, 26, 13, 11, 19, 17, 22, 16, 14, 24, 22, 10, 5, 1, 5, 6, 17, 24, 12, 9, 8, 15, 16, 14, 11, 16, 15, 6, 22, 6, 26, 15, 17, 3]"
34,0.1,0.1,0.3,0.3,0.9,0.004201680672268907,"[18, 21, 21, 24, 18, 6, 24, 6, 22, 22, 2, 5, 2, 10, 5, 23, 26, 21, 25, 17, 18, 2, 8, 3, 3, 9, 10, 0, 3, 23, 12, 22, 14, 6, 5, 25, 20, 0, 1, 15, 4, 9, 25, 26, 11, 0, 17, 19, 11, 12, 8, 17, 19, 24, 4, 16, 14, 11, 4, 15, 9, 19, 7, 23, 14, 10, 15, 8, 13, 1, 20, 7, 13, 16, 16, 1, 12, 13, 20, 7, 26]"
35,0.1,0.1,0.3,0.5,0.1,0.0040650406504065045,"[20, 26, 25, 9, 9, 11, 25, 8, 25, 21, 26, 17, 26, 24, 18, 13, 24, 21, 8, 0, 22, 20, 9, 8, 19, 15, 6, 11, 22, 5, 18, 13, 20, 19, 10, 3, 7, 19, 16, 2, 17, 15, 10, 2, 3, 7, 5, 21, 18, 12, 11, 22, 6, 10, 1, 1, 14, 24, 15, 13, 1, 7, 2, 3, 16, 5, 23, 23, 14, 4, 12, 4, 17, 0, 16, 23, 0, 4, 6, 12, 14]"
36,0.1,0.1,0.3,0.5,0.3,0.00425531914893617,"[24, 4, 24, 12, 15, 4, 0, 6, 20, 3, 15, 15, 2, 12, 18, 6, 5, 0, 18, 3, 7, 10, 26, 3, 2, 6, 12, 21, 7, 20, 11, 11, 9, 23, 22, 26, 20, 21, 10, 19, 22, 16, 9, 5, 10, 21, 14, 1, 23, 4, 17, 14, 1, 16, 26, 19, 9, 17, 8, 11, 25, 18, 2, 5, 24, 0, 14, 8, 1, 7, 25, 13, 8, 22, 13, 16, 19, 23, 25, 17, 13]"
37,0.1,0.1,0.3,0.5,0.5,0.0040650406504065045,"[3, 18, 26, 22, 10, 19, 18, 5, 26, 25, 9, 22, 4, 3, 1, 10, 12, 3, 2, 0, 9, 12, 19, 0, 5, 18, 23, 4, 6, 1, 17, 15, 19, 20, 17, 20, 23, 24, 5, 9, 13, 2, 25, 4, 12, 10, 26, 14, 14, 16, 6, 14, 11, 8, 13, 24, 15, 7, 21, 21, 22, 15, 11, 0, 7, 13, 17, 21, 6, 7, 20, 25, 23, 8, 16, 8, 24, 11, 16, 2, 1]"
38,0.1,0.1,0.3,0.5,0.7,0.004166666666666667,"[10, 8, 5, 15, 22, 10, 8, 22, 20, 24, 6, 22, 4, 7, 14, 25, 13, 5, 15, 10, 7, 21, 24, 13, 4, 6, 2, 2, 0, 14, 21, 20, 16, 0, 5, 8, 20, 13, 26, 3, 25, 2, 4, 26, 19, 21, 15, 3, 19, 1, 25, 6, 12, 7, 1, 0, 23, 16, 17, 17, 18, 19, 14, 17, 9, 11, 18, 1, 16, 12, 26, 9, 23, 9, 12, 24, 18, 3, 11, 11, 23]"
39,0.1,0.1,0.3,0.5,0.9,0.004032258064516129,"[15, 1, 18, 23, 2, 18, 8, 15, 1, 23, 12, 8, 12, 22, 17, 8, 4, 25, 11, 25, 7, 17, 23, 20, 9, 7, 6, 14, 24, 7, 0, 11, 2, 9, 22, 3, 22, 13, 21, 4, 6, 20, 12, 18, 13, 6, 15, 2, 11, 5, 3, 5, 10, 21, 20, 16, 13, 24, 17, 0, 3, 0, 19, 5, 21, 19, 10, 4, 9, 26, 24, 14, 26, 16, 10, 14, 26, 1, 25, 16, 19]"
40,0.1,0.1,0.3,0.7,0.1,0.003968253968253968,"[23, 7, 20, 20, 26, 4, 16, 15, 10, 18, 22, 19, 17, 26, 15, 5, 19, 23, 4, 2, 16, 7, 13, 20, 11, 9, 18, 18, 23, 0, 10, 22, 7, 24, 2, 24, 3, 6, 24, 19, 13, 3, 6, 26, 12, 15, 8, 22, 3, 17, 0, 21, 8, 14, 25, 8, 5, 0, 14, 21, 16, 13, 25, 17, 25, 5, 10, 12, 9, 2, 11, 14, 6, 11, 9, 1, 1, 4, 21, 12, 1]"
41,0.1,0.1,0.3,0.7,0.3,0.004048582995951417,"[22, 2, 24, 21, 13, 21, 11, 18, 9, 10, 9, 2, 3, 25, 25, 13, 3, 6, 2, 8, 9, 24, 22, 7, 5, 24, 11, 5, 20, 5, 10, 1, 15, 15, 22, 12, 12, 17, 26, 19, 16, 11, 6, 23, 16, 20, 4, 13, 8, 4, 17, 26, 18, 14, 23, 17, 23, 14, 16, 19, 6, 4, 15, 21, 14, 0, 10, 0, 25, 1, 12, 7, 18, 3, 26, 20, 1, 7, 19, 8, 0]"
42,0.1,0.1,0.3,0.7,0.5,0.004016064257028112,"[22, 7, 21, 18, 24, 4, 17, 21, 7, 9, 26, 17, 9, 0, 22, 7, 4, 8, 0, 12, 21, 26, 8, 20, 20, 16, 23, 1, 18, 17, 18, 0, 12, 3, 13, 22, 2, 25, 16, 24, 19, 15, 1, 11, 19, 20, 23, 13, 23, 25, 5, 9, 11, 13, 5, 1, 19, 10, 11, 24, 16, 26, 12, 8, 15, 5, 14, 14, 2, 25, 3, 10, 10, 4, 14, 2, 6, 15, 6, 3, 6]"
