,parameter C1,parameter C2,parameter W,parameter CR,parameter MR,fitness,sequence,parameter C
2344,0.4,,0.4,0.4,0.5,0.002380952380952381,"[18, 25, 23, 3, 4, 6, 1, 11, 9, 4, 19, 1, 14, 9, 16, 9, 5, 8, 13, 20, 13, 22, 19, 20, 21, 18, 1, 23, 0, 13, 3, 12, 24, 2, 26, 15, 24, 2, 7, 10, 23, 24, 7, 14, 18, 17, 2, 0, 25, 4, 17, 20, 22, 10, 21, 14, 17, 7, 6, 5, 15, 11, 15, 5, 26, 21, 8, 22, 25, 11, 19, 6, 16, 3, 0, 12, 8, 16, 10, 26, 12]",0.4
2345,0.4,,0.4,0.5,0.1,0.0024330900243309003,"[9, 17, 17, 11, 22, 16, 0, 21, 2, 15, 7, 3, 18, 2, 1, 3, 26, 2, 8, 6, 0, 13, 19, 6, 23, 4, 20, 23, 12, 13, 15, 22, 9, 25, 3, 4, 7, 24, 13, 10, 9, 24, 8, 11, 5, 15, 22, 14, 10, 25, 6, 19, 19, 18, 14, 1, 8, 12, 21, 18, 14, 7, 16, 24, 5, 4, 11, 25, 12, 0, 26, 23, 17, 21, 26, 5, 1, 20, 20, 10, 16]",0.4
2346,0.4,,0.4,0.5,0.2,0.002288329519450801,"[22, 2, 3, 24, 21, 9, 24, 13, 5, 13, 14, 11, 6, 20, 22, 24, 23, 26, 0, 15, 22, 19, 7, 21, 20, 10, 7, 15, 26, 1, 11, 14, 12, 1, 15, 8, 6, 25, 16, 14, 20, 17, 8, 5, 18, 19, 4, 18, 25, 19, 2, 13, 16, 21, 4, 25, 12, 5, 8, 23, 4, 3, 23, 0, 2, 3, 9, 0, 6, 7, 12, 10, 18, 10, 9, 17, 17, 16, 26, 1, 11]",0.4
2347,0.4,,0.4,0.5,0.3,0.0025188916876574307,"[20, 4, 4, 21, 3, 15, 2, 24, 21, 11, 1, 7, 23, 16, 3, 26, 18, 21, 18, 1, 20, 6, 17, 5, 19, 18, 15, 11, 22, 26, 22, 14, 11, 13, 8, 7, 16, 17, 0, 5, 13, 22, 6, 2, 3, 6, 1, 9, 24, 13, 25, 10, 23, 12, 8, 12, 19, 5, 24, 4, 15, 26, 14, 0, 7, 9, 10, 16, 2, 19, 17, 20, 25, 9, 25, 14, 12, 0, 8, 23, 10]",0.4
2348,0.4,,0.4,0.5,0.4,0.0025,"[18, 21, 9, 10, 0, 19, 6, 15, 14, 18, 18, 25, 0, 7, 9, 21, 19, 8, 11, 19, 6, 26, 26, 16, 7, 8, 5, 17, 11, 11, 20, 15, 5, 9, 1, 8, 16, 12, 13, 17, 17, 14, 3, 1, 4, 15, 2, 22, 4, 25, 1, 14, 22, 5, 3, 23, 24, 13, 0, 12, 3, 10, 23, 2, 4, 25, 24, 2, 10, 20, 7, 22, 16, 23, 20, 21, 26, 13, 24, 12, 6]",0.4
2349,0.4,,0.4,0.5,0.5,0.0024509803921568627,"[20, 2, 10, 0, 15, 11, 23, 4, 24, 24, 8, 9, 9, 20, 1, 17, 6, 14, 16, 7, 15, 22, 13, 13, 18, 11, 26, 14, 18, 8, 16, 21, 21, 17, 6, 12, 21, 8, 6, 24, 5, 3, 7, 1, 26, 19, 25, 3, 26, 5, 10, 4, 15, 3, 2, 11, 12, 23, 0, 25, 10, 17, 18, 20, 19, 7, 14, 12, 1, 0, 16, 5, 4, 22, 9, 2, 22, 23, 19, 25, 13]",0.4
2350,0.4,,0.5,0.1,0.1,0.002564102564102564,"[2, 17, 4, 14, 14, 6, 15, 21, 20, 22, 26, 18, 0, 3, 1, 16, 16, 4, 12, 0, 10, 22, 19, 24, 2, 26, 26, 8, 3, 2, 19, 0, 13, 6, 3, 23, 11, 24, 17, 15, 12, 18, 5, 15, 25, 4, 11, 12, 8, 1, 21, 21, 25, 20, 19, 25, 6, 5, 5, 24, 14, 9, 13, 10, 9, 17, 8, 9, 10, 7, 11, 16, 18, 7, 23, 20, 1, 13, 23, 22, 7]",0.4
2351,0.4,,0.5,0.1,0.2,0.0025188916876574307,"[4, 4, 22, 7, 6, 26, 9, 1, 1, 24, 13, 20, 20, 4, 12, 16, 19, 5, 6, 13, 23, 0, 9, 25, 6, 8, 21, 0, 16, 5, 2, 14, 18, 18, 17, 8, 24, 19, 3, 9, 7, 5, 11, 10, 0, 11, 15, 3, 21, 23, 21, 25, 19, 7, 10, 14, 2, 22, 26, 17, 15, 23, 15, 20, 22, 12, 11, 3, 26, 18, 10, 1, 16, 25, 14, 8, 24, 12, 13, 2, 17]",0.4
2352,0.4,,0.5,0.1,0.3,0.0023584905660377358,"[26, 13, 18, 12, 3, 22, 20, 8, 9, 12, 6, 8, 21, 14, 5, 7, 9, 7, 8, 6, 13, 13, 19, 19, 0, 15, 0, 14, 16, 15, 17, 10, 4, 2, 3, 19, 16, 1, 11, 24, 1, 25, 15, 2, 17, 12, 20, 14, 20, 10, 10, 22, 3, 25, 24, 21, 22, 5, 21, 18, 0, 23, 4, 23, 26, 25, 11, 17, 1, 23, 16, 18, 11, 6, 7, 9, 2, 24, 26, 4, 5]",0.4
2353,0.4,,0.5,0.1,0.4,0.0025974025974025974,"[6, 9, 25, 22, 23, 14, 14, 16, 24, 11, 20, 9, 19, 23, 10, 6, 17, 25, 0, 7, 0, 3, 11, 17, 24, 13, 20, 12, 3, 19, 23, 11, 18, 1, 13, 17, 18, 20, 7, 16, 5, 26, 26, 26, 2, 1, 25, 12, 16, 0, 13, 5, 19, 15, 3, 21, 14, 4, 8, 7, 18, 9, 8, 6, 8, 2, 10, 15, 21, 2, 12, 4, 21, 5, 22, 1, 24, 22, 4, 15, 10]",0.4
2354,0.4,,0.5,0.1,0.5,0.0024154589371980675,"[1, 19, 7, 7, 13, 9, 10, 19, 2, 19, 0, 10, 25, 3, 10, 22, 13, 20, 22, 23, 1, 11, 6, 13, 3, 5, 21, 24, 12, 4, 9, 21, 2, 20, 23, 17, 15, 22, 8, 15, 25, 16, 21, 0, 0, 12, 23, 16, 17, 18, 24, 15, 18, 26, 20, 9, 17, 14, 5, 25, 7, 4, 16, 6, 3, 14, 26, 18, 12, 4, 1, 2, 14, 6, 26, 8, 11, 5, 8, 24, 11]",0.4
2355,0.4,,0.5,0.2,0.1,0.0024691358024691358,"[17, 21, 12, 22, 18, 22, 15, 2, 11, 12, 5, 14, 4, 18, 0, 4, 18, 8, 15, 20, 13, 7, 9, 14, 16, 0, 13, 2, 4, 17, 12, 9, 15, 19, 21, 25, 23, 16, 25, 24, 1, 11, 24, 0, 19, 6, 6, 17, 26, 7, 5, 23, 25, 26, 9, 22, 10, 8, 19, 10, 20, 5, 3, 16, 6, 24, 3, 21, 20, 8, 13, 2, 10, 3, 26, 14, 1, 23, 7, 1, 11]",0.4
2356,0.4,,0.5,0.2,0.2,0.0024937655860349127,"[0, 3, 20, 3, 21, 17, 25, 2, 20, 22, 15, 7, 13, 6, 1, 18, 17, 10, 16, 1, 14, 7, 10, 1, 23, 12, 15, 5, 4, 3, 16, 11, 26, 19, 24, 21, 4, 15, 11, 6, 18, 10, 19, 8, 23, 20, 23, 9, 18, 0, 14, 25, 9, 12, 5, 26, 9, 8, 11, 24, 2, 6, 13, 13, 8, 4, 5, 26, 21, 14, 0, 19, 2, 12, 22, 25, 17, 24, 22, 7, 16]",0.4
2357,0.4,,0.5,0.2,0.3,0.002421307506053269,"[1, 25, 17, 3, 16, 7, 6, 3, 25, 16, 10, 20, 14, 0, 9, 5, 12, 20, 15, 18, 11, 5, 23, 0, 2, 15, 8, 10, 18, 13, 12, 4, 12, 25, 5, 16, 3, 7, 19, 18, 2, 15, 22, 21, 19, 4, 2, 1, 22, 23, 6, 1, 8, 11, 17, 13, 24, 24, 14, 21, 9, 20, 9, 7, 24, 19, 8, 10, 26, 4, 22, 21, 13, 17, 6, 26, 26, 0, 23, 11, 14]",0.4
2358,0.4,,0.5,0.2,0.4,0.0025,"[12, 16, 20, 8, 7, 22, 26, 6, 19, 15, 3, 1, 0, 18, 18, 26, 18, 22, 20, 11, 7, 12, 7, 0, 21, 5, 23, 13, 15, 21, 8, 9, 5, 14, 15, 22, 9, 5, 23, 14, 26, 4, 3, 25, 13, 17, 6, 11, 1, 6, 9, 0, 19, 2, 17, 1, 12, 10, 10, 13, 2, 17, 3, 10, 21, 24, 25, 4, 8, 14, 2, 11, 16, 24, 23, 16, 20, 24, 4, 19, 25]",0.4
2359,0.4,,0.5,0.2,0.5,0.0024154589371980675,"[26, 17, 15, 15, 2, 4, 10, 26, 12, 21, 4, 5, 21, 13, 16, 25, 18, 12, 17, 14, 1, 7, 8, 16, 24, 11, 2, 19, 14, 6, 19, 22, 20, 25, 25, 1, 24, 9, 2, 1, 0, 5, 6, 22, 5, 23, 14, 18, 19, 18, 11, 7, 26, 8, 3, 0, 10, 13, 12, 9, 20, 22, 10, 21, 3, 9, 23, 23, 0, 15, 20, 13, 8, 3, 7, 17, 6, 24, 16, 11, 4]",0.4
2360,0.4,,0.5,0.3,0.1,0.0025252525252525255,"[23, 0, 24, 12, 8, 8, 11, 24, 18, 13, 16, 22, 17, 9, 6, 10, 25, 23, 21, 20, 14, 6, 4, 13, 15, 13, 3, 20, 15, 16, 21, 7, 22, 23, 0, 2, 25, 19, 6, 5, 7, 25, 22, 26, 14, 19, 9, 24, 5, 26, 16, 11, 26, 1, 15, 20, 1, 11, 2, 17, 4, 3, 9, 18, 18, 8, 12, 3, 4, 12, 21, 5, 10, 2, 14, 17, 1, 19, 0, 10, 7]",0.4
2361,0.4,,0.5,0.3,0.2,0.0024154589371980675,"[8, 23, 6, 19, 8, 24, 22, 26, 9, 24, 14, 18, 20, 5, 12, 6, 9, 15, 3, 4, 23, 15, 10, 16, 4, 16, 0, 25, 16, 9, 18, 7, 11, 22, 2, 11, 17, 21, 25, 21, 26, 12, 12, 23, 13, 7, 0, 20, 3, 14, 13, 5, 4, 1, 11, 2, 24, 10, 26, 17, 18, 3, 25, 14, 15, 0, 22, 21, 19, 17, 6, 7, 20, 8, 13, 1, 19, 10, 2, 1, 5]",0.4
2362,0.4,,0.5,0.3,0.3,0.0024630541871921183,"[15, 24, 1, 10, 23, 4, 1, 20, 26, 23, 16, 17, 8, 2, 10, 13, 26, 13, 26, 19, 1, 18, 17, 10, 7, 25, 3, 18, 5, 14, 3, 5, 22, 21, 25, 21, 3, 24, 12, 25, 6, 5, 0, 8, 18, 22, 4, 6, 6, 11, 11, 15, 13, 21, 23, 17, 0, 9, 7, 15, 20, 2, 2, 4, 19, 9, 7, 22, 20, 8, 11, 12, 12, 0, 16, 14, 16, 9, 14, 24, 19]",0.4
2363,0.4,,0.5,0.3,0.4,0.0025188916876574307,"[9, 6, 22, 19, 12, 11, 24, 8, 4, 19, 17, 4, 11, 25, 21, 2, 23, 21, 15, 10, 14, 13, 9, 3, 26, 20, 7, 0, 26, 19, 12, 16, 22, 6, 10, 3, 16, 7, 17, 12, 0, 1, 24, 26, 18, 13, 13, 5, 5, 18, 3, 25, 23, 11, 2, 20, 16, 17, 14, 8, 24, 15, 4, 9, 18, 8, 25, 2, 14, 1, 7, 10, 22, 6, 21, 23, 1, 5, 20, 15, 0]",0.4
2364,0.4,,0.5,0.3,0.5,0.002512562814070352,"[25, 2, 20, 17, 13, 21, 18, 19, 18, 2, 10, 4, 15, 19, 25, 16, 12, 26, 15, 24, 14, 1, 20, 22, 20, 7, 0, 24, 6, 9, 23, 19, 22, 12, 10, 9, 6, 26, 15, 7, 1, 17, 3, 6, 10, 1, 18, 0, 0, 8, 25, 24, 8, 17, 23, 3, 14, 5, 21, 7, 11, 3, 16, 21, 5, 13, 5, 14, 22, 13, 11, 12, 2, 16, 23, 9, 26, 4, 8, 4, 11]",0.4
2365,0.4,,0.5,0.4,0.1,0.002380952380952381,"[4, 5, 11, 25, 16, 21, 11, 9, 23, 20, 10, 22, 14, 13, 1, 3, 12, 2, 19, 17, 5, 21, 5, 0, 16, 26, 18, 26, 9, 7, 14, 7, 8, 1, 23, 1, 0, 26, 0, 22, 15, 16, 12, 10, 8, 10, 7, 2, 2, 18, 23, 12, 9, 14, 6, 19, 6, 17, 4, 11, 21, 24, 17, 19, 25, 4, 6, 18, 13, 3, 15, 3, 22, 20, 24, 15, 20, 25, 13, 8, 24]",0.4
2366,0.4,,0.5,0.4,0.2,0.0024630541871921183,"[23, 0, 22, 0, 13, 10, 19, 17, 17, 24, 8, 26, 23, 3, 8, 5, 3, 2, 11, 22, 25, 20, 1, 10, 24, 19, 9, 9, 14, 14, 11, 8, 20, 26, 12, 21, 21, 21, 16, 12, 18, 10, 5, 4, 16, 24, 22, 23, 15, 1, 7, 18, 6, 3, 11, 16, 1, 25, 15, 17, 25, 9, 2, 2, 12, 13, 4, 20, 5, 6, 0, 15, 14, 7, 6, 13, 19, 4, 7, 18, 26]",0.4
2367,0.4,,0.5,0.4,0.3,0.0024449877750611247,"[24, 5, 19, 21, 11, 17, 13, 0, 5, 3, 5, 14, 16, 22, 25, 25, 21, 18, 10, 12, 19, 12, 26, 7, 13, 9, 1, 3, 23, 20, 2, 25, 20, 21, 0, 10, 24, 24, 17, 6, 1, 19, 15, 23, 26, 18, 16, 7, 2, 14, 17, 23, 4, 0, 7, 13, 22, 1, 6, 26, 4, 20, 2, 8, 4, 3, 10, 6, 12, 11, 14, 11, 16, 8, 15, 15, 18, 8, 22, 9, 9]",0.4
2368,0.4,,0.5,0.4,0.4,0.0024752475247524753,"[2, 22, 0, 18, 24, 24, 14, 22, 25, 16, 12, 22, 1, 8, 1, 18, 21, 26, 2, 13, 7, 26, 23, 0, 11, 6, 8, 21, 15, 19, 10, 11, 25, 5, 12, 5, 14, 10, 25, 24, 9, 26, 18, 4, 4, 20, 23, 8, 16, 11, 10, 16, 3, 1, 17, 23, 3, 17, 9, 15, 21, 6, 5, 13, 7, 17, 13, 4, 20, 0, 9, 19, 7, 14, 6, 12, 3, 19, 15, 2, 20]",0.4
2369,0.4,,0.5,0.4,0.5,0.0025,"[22, 22, 3, 24, 26, 12, 11, 8, 19, 20, 6, 5, 3, 5, 17, 6, 13, 18, 25, 14, 18, 10, 8, 25, 1, 21, 26, 12, 25, 24, 9, 5, 2, 11, 24, 21, 9, 4, 1, 3, 20, 14, 0, 15, 16, 10, 4, 13, 7, 17, 16, 2, 6, 13, 26, 18, 17, 0, 22, 7, 8, 14, 23, 15, 0, 19, 19, 11, 20, 21, 16, 10, 1, 9, 7, 23, 23, 15, 2, 12, 4]",0.4
2370,0.4,,0.5,0.5,0.1,0.002369668246445498,"[14, 22, 25, 23, 13, 10, 1, 15, 0, 12, 14, 4, 18, 18, 22, 14, 3, 20, 5, 3, 6, 17, 17, 25, 24, 5, 11, 7, 25, 2, 22, 9, 26, 20, 0, 1, 6, 10, 12, 9, 19, 26, 18, 24, 17, 8, 4, 21, 9, 11, 23, 0, 12, 11, 15, 16, 7, 24, 8, 16, 13, 1, 19, 15, 20, 2, 4, 26, 10, 23, 5, 7, 13, 16, 21, 8, 2, 21, 3, 6, 19]",0.4
2371,0.4,,0.5,0.5,0.2,0.002380952380952381,"[20, 4, 21, 1, 11, 23, 21, 13, 14, 14, 9, 16, 20, 7, 13, 11, 0, 19, 2, 12, 24, 0, 8, 2, 23, 2, 22, 7, 12, 5, 25, 10, 17, 10, 15, 19, 3, 1, 8, 18, 17, 23, 3, 18, 18, 25, 24, 4, 8, 16, 6, 20, 10, 9, 17, 22, 1, 19, 3, 0, 15, 15, 16, 6, 4, 26, 9, 26, 7, 22, 25, 12, 6, 13, 14, 11, 21, 5, 5, 26, 24]",0.4
2372,0.4,,0.5,0.5,0.3,0.0025906735751295338,"[20, 16, 5, 24, 14, 13, 4, 16, 21, 11, 4, 19, 25, 16, 6, 13, 22, 20, 9, 25, 11, 1, 23, 18, 17, 19, 8, 1, 26, 8, 26, 15, 2, 25, 7, 14, 5, 0, 2, 1, 5, 24, 3, 2, 17, 6, 11, 14, 13, 21, 26, 9, 7, 9, 21, 4, 3, 0, 6, 22, 0, 20, 10, 15, 24, 17, 12, 18, 10, 18, 10, 23, 12, 7, 12, 19, 15, 8, 22, 23, 3]",0.4
2373,0.4,,0.5,0.5,0.4,0.002531645569620253,"[25, 19, 23, 3, 2, 3, 7, 0, 6, 6, 1, 26, 16, 13, 15, 16, 13, 4, 1, 17, 25, 18, 17, 8, 22, 14, 19, 9, 11, 20, 2, 4, 25, 22, 20, 26, 9, 5, 21, 3, 10, 5, 8, 17, 20, 15, 23, 12, 21, 16, 11, 1, 21, 12, 2, 8, 13, 10, 14, 24, 7, 0, 11, 0, 26, 12, 24, 18, 5, 19, 4, 22, 10, 7, 14, 18, 9, 23, 6, 15, 24]",0.4
2374,0.4,,0.5,0.5,0.5,0.002457002457002457,"[20, 17, 21, 10, 3, 4, 18, 3, 1, 8, 15, 16, 6, 15, 13, 11, 24, 13, 2, 22, 6, 4, 19, 16, 24, 12, 9, 13, 21, 18, 0, 8, 20, 7, 19, 1, 1, 12, 5, 26, 11, 26, 10, 20, 19, 16, 17, 5, 23, 15, 9, 2, 25, 4, 7, 14, 25, 6, 3, 24, 10, 26, 17, 14, 21, 7, 18, 23, 5, 25, 2, 11, 22, 0, 9, 23, 12, 0, 14, 22, 8]",0.4
2375,0.4,,0.1,0.1,0.1,0.0024937655860349127,"[4, 17, 14, 3, 11, 5, 17, 1, 11, 10, 12, 16, 18, 13, 5, 8, 2, 24, 25, 20, 2, 12, 11, 23, 0, 14, 0, 4, 15, 9, 15, 19, 20, 23, 17, 22, 23, 7, 25, 8, 0, 15, 9, 7, 10, 21, 18, 14, 3, 10, 25, 2, 18, 21, 5, 3, 16, 4, 21, 26, 8, 6, 13, 1, 6, 12, 13, 22, 19, 20, 26, 19, 7, 1, 6, 26, 9, 24, 16, 24, 22]",0.5
2376,0.4,,0.1,0.1,0.2,0.0024154589371980675,"[20, 18, 13, 25, 6, 24, 14, 26, 20, 16, 0, 24, 8, 15, 4, 3, 25, 2, 7, 1, 10, 23, 14, 3, 19, 7, 11, 9, 21, 21, 13, 12, 0, 21, 16, 11, 19, 16, 6, 12, 0, 15, 18, 8, 20, 24, 1, 22, 22, 10, 22, 8, 9, 26, 5, 6, 2, 7, 11, 17, 25, 4, 17, 14, 1, 12, 5, 2, 23, 19, 5, 15, 23, 3, 10, 18, 9, 26, 4, 17, 13]",0.5
2377,0.4,,0.1,0.1,0.3,0.00234192037470726,"[4, 15, 19, 18, 2, 26, 17, 22, 9, 3, 25, 15, 25, 11, 8, 0, 1, 0, 16, 16, 11, 3, 26, 13, 1, 13, 21, 21, 10, 20, 14, 7, 23, 6, 18, 5, 12, 12, 17, 5, 8, 7, 13, 26, 21, 24, 10, 18, 23, 5, 4, 15, 14, 6, 11, 7, 4, 12, 24, 9, 25, 9, 22, 0, 19, 3, 24, 2, 8, 19, 2, 20, 23, 16, 20, 17, 6, 10, 22, 14, 1]",0.5
2378,0.4,,0.1,0.1,0.4,0.002531645569620253,"[10, 7, 12, 25, 26, 17, 25, 11, 10, 25, 15, 3, 13, 1, 3, 19, 18, 14, 0, 12, 22, 8, 5, 2, 20, 15, 18, 12, 7, 0, 6, 17, 14, 17, 6, 16, 1, 23, 14, 9, 23, 2, 4, 8, 13, 19, 8, 0, 24, 6, 26, 1, 16, 5, 4, 13, 9, 21, 16, 9, 4, 22, 24, 5, 10, 7, 19, 18, 24, 3, 11, 21, 20, 21, 15, 26, 22, 2, 20, 11, 23]",0.5
2379,0.4,,0.1,0.1,0.5,0.0024509803921568627,"[0, 6, 19, 17, 7, 4, 11, 14, 10, 23, 21, 22, 1, 12, 21, 2, 5, 3, 26, 9, 24, 12, 10, 16, 13, 17, 25, 13, 23, 19, 6, 14, 18, 2, 15, 9, 15, 14, 20, 18, 0, 20, 21, 23, 3, 3, 18, 17, 0, 8, 26, 2, 11, 1, 9, 16, 5, 8, 20, 11, 4, 7, 15, 22, 12, 24, 4, 26, 22, 19, 25, 13, 16, 5, 1, 6, 25, 7, 8, 24, 10]",0.5
2380,0.4,,0.1,0.2,0.1,0.0024630541871921183,"[23, 12, 3, 11, 20, 7, 14, 25, 18, 24, 7, 4, 1, 12, 17, 20, 19, 2, 6, 4, 8, 0, 22, 5, 11, 21, 6, 6, 17, 24, 19, 20, 2, 19, 21, 14, 25, 9, 16, 9, 3, 15, 23, 3, 16, 18, 9, 26, 14, 8, 16, 13, 12, 7, 25, 15, 23, 0, 15, 21, 10, 22, 26, 24, 13, 11, 13, 10, 0, 1, 8, 22, 5, 17, 5, 4, 26, 10, 18, 1, 2]",0.5
2381,0.4,,0.1,0.2,0.2,0.0023923444976076554,"[14, 6, 8, 3, 22, 23, 16, 22, 6, 8, 21, 24, 17, 5, 9, 2, 10, 14, 14, 2, 22, 26, 0, 15, 13, 23, 7, 7, 25, 4, 10, 3, 10, 13, 6, 12, 20, 18, 4, 15, 19, 13, 17, 4, 26, 12, 15, 25, 0, 5, 19, 5, 19, 20, 11, 20, 2, 21, 16, 24, 9, 1, 18, 21, 25, 7, 3, 1, 0, 17, 11, 1, 12, 11, 26, 24, 8, 16, 9, 23, 18]",0.5
2382,0.4,,0.1,0.2,0.3,0.0025380710659898475,"[25, 23, 8, 4, 15, 1, 11, 7, 3, 9, 26, 6, 23, 4, 21, 24, 10, 11, 15, 24, 19, 2, 16, 17, 1, 20, 13, 12, 7, 24, 5, 8, 1, 12, 22, 3, 23, 19, 19, 22, 0, 22, 5, 3, 14, 2, 17, 13, 6, 20, 21, 17, 25, 9, 11, 16, 26, 13, 2, 10, 16, 5, 7, 0, 14, 6, 10, 8, 18, 15, 0, 18, 4, 9, 25, 26, 14, 12, 21, 20, 18]",0.5
2383,0.4,,0.1,0.2,0.4,0.002531645569620253,"[19, 0, 13, 25, 18, 24, 4, 3, 5, 18, 3, 26, 23, 15, 19, 21, 9, 11, 2, 24, 23, 21, 18, 25, 17, 0, 7, 21, 4, 20, 9, 10, 22, 17, 12, 1, 5, 6, 17, 14, 7, 8, 0, 13, 4, 11, 14, 23, 16, 12, 16, 2, 2, 24, 9, 20, 1, 10, 26, 22, 15, 8, 19, 1, 5, 16, 22, 11, 13, 3, 6, 26, 8, 25, 20, 15, 6, 10, 7, 14, 12]",0.5
2384,0.4,,0.1,0.2,0.5,0.0024752475247524753,"[15, 4, 26, 22, 9, 16, 26, 22, 18, 4, 6, 0, 12, 8, 10, 7, 1, 20, 9, 7, 25, 19, 17, 9, 11, 15, 13, 8, 7, 3, 23, 3, 19, 6, 5, 15, 3, 6, 24, 2, 20, 18, 25, 10, 13, 23, 16, 0, 14, 10, 23, 1, 12, 22, 20, 5, 14, 19, 21, 21, 26, 4, 17, 21, 24, 11, 13, 16, 12, 14, 25, 5, 11, 17, 18, 2, 2, 8, 0, 1, 24]",0.5
2385,0.4,,0.1,0.3,0.1,0.002380952380952381,"[18, 2, 13, 2, 20, 22, 26, 11, 4, 17, 9, 2, 15, 26, 13, 12, 25, 16, 24, 12, 11, 15, 26, 25, 1, 6, 21, 8, 19, 9, 19, 5, 23, 17, 21, 19, 0, 13, 23, 20, 24, 16, 1, 5, 3, 7, 0, 14, 14, 24, 6, 22, 18, 12, 17, 4, 16, 3, 1, 9, 15, 21, 5, 3, 6, 8, 10, 25, 14, 0, 7, 8, 10, 11, 23, 20, 18, 7, 22, 10, 4]",0.5
2386,0.4,,0.1,0.3,0.2,0.002364066193853428,"[5, 2, 25, 15, 26, 16, 26, 7, 1, 6, 18, 5, 18, 22, 25, 3, 19, 17, 24, 24, 11, 12, 25, 21, 22, 17, 13, 24, 9, 16, 21, 2, 22, 9, 6, 10, 11, 14, 6, 13, 17, 23, 26, 3, 4, 7, 8, 4, 16, 10, 14, 1, 15, 4, 12, 15, 10, 23, 8, 18, 0, 12, 20, 2, 14, 20, 5, 0, 23, 7, 9, 19, 19, 1, 11, 13, 0, 8, 21, 3, 20]",0.5
2387,0.4,,0.1,0.3,0.3,0.002544529262086514,"[26, 10, 14, 20, 21, 13, 15, 23, 7, 19, 18, 25, 4, 24, 16, 22, 25, 18, 11, 9, 1, 21, 11, 4, 10, 15, 5, 17, 1, 26, 8, 14, 18, 21, 23, 10, 26, 1, 9, 25, 19, 7, 12, 14, 2, 22, 23, 13, 6, 24, 7, 17, 2, 8, 13, 4, 0, 24, 16, 12, 6, 3, 3, 6, 12, 20, 15, 8, 17, 3, 5, 20, 9, 0, 19, 22, 5, 2, 0, 16, 11]",0.5
2388,0.4,,0.1,0.3,0.4,0.0024875621890547263,"[10, 18, 25, 3, 24, 26, 26, 23, 15, 26, 13, 25, 9, 21, 2, 19, 10, 4, 11, 18, 7, 11, 22, 12, 19, 4, 16, 8, 2, 17, 5, 21, 9, 7, 20, 23, 3, 5, 16, 3, 22, 20, 24, 8, 12, 1, 0, 15, 17, 6, 19, 20, 13, 15, 23, 8, 18, 14, 7, 2, 16, 1, 14, 25, 17, 22, 0, 24, 11, 0, 21, 9, 13, 4, 10, 12, 1, 6, 6, 5, 14]",0.5
2389,0.4,,0.1,0.3,0.5,0.0025974025974025974,"[23, 0, 13, 16, 15, 14, 13, 3, 23, 9, 11, 13, 3, 26, 25, 4, 17, 23, 4, 2, 24, 19, 18, 18, 12, 7, 8, 1, 3, 5, 1, 0, 15, 19, 10, 17, 26, 21, 12, 9, 24, 6, 10, 26, 22, 14, 8, 24, 17, 6, 6, 16, 7, 15, 2, 25, 18, 9, 2, 14, 1, 25, 20, 4, 20, 21, 22, 10, 20, 11, 7, 21, 11, 16, 22, 12, 19, 8, 5, 5, 0]",0.5
2390,0.4,,0.1,0.4,0.1,0.002506265664160401,"[9, 10, 8, 2, 24, 4, 13, 25, 16, 17, 25, 1, 20, 0, 11, 5, 7, 11, 5, 11, 6, 26, 12, 18, 25, 10, 17, 16, 2, 0, 1, 24, 9, 24, 15, 12, 8, 17, 21, 8, 20, 26, 0, 22, 14, 16, 19, 15, 19, 9, 5, 21, 23, 12, 23, 18, 4, 22, 10, 2, 18, 13, 19, 14, 6, 20, 21, 26, 1, 3, 4, 23, 22, 14, 3, 15, 3, 7, 7, 13, 6]",0.5
2391,0.4,,0.1,0.4,0.2,0.002380952380952381,"[24, 22, 6, 16, 6, 17, 0, 23, 25, 13, 15, 10, 24, 21, 20, 9, 20, 0, 25, 10, 19, 4, 2, 22, 3, 0, 1, 16, 23, 5, 13, 10, 3, 9, 17, 17, 18, 26, 18, 26, 1, 12, 8, 24, 1, 19, 8, 5, 11, 12, 4, 20, 23, 16, 9, 14, 15, 18, 14, 2, 4, 8, 13, 22, 14, 25, 6, 15, 21, 2, 7, 12, 3, 26, 11, 11, 21, 5, 7, 19, 7]",0.5
2392,0.4,,0.1,0.4,0.3,0.0024630541871921183,"[20, 9, 6, 6, 22, 21, 18, 17, 24, 8, 0, 23, 15, 7, 4, 15, 11, 3, 1, 18, 25, 1, 16, 12, 26, 16, 2, 21, 12, 26, 11, 15, 4, 9, 17, 8, 0, 24, 13, 18, 5, 13, 8, 25, 9, 12, 19, 6, 7, 1, 17, 0, 14, 21, 3, 5, 14, 5, 14, 22, 20, 3, 23, 4, 24, 13, 23, 10, 26, 25, 19, 20, 11, 16, 7, 10, 2, 19, 2, 22, 10]",0.5
2393,0.4,,0.1,0.4,0.4,0.0024937655860349127,"[22, 3, 0, 7, 6, 9, 16, 16, 8, 2, 9, 2, 13, 1, 13, 5, 12, 14, 19, 21, 14, 10, 25, 24, 23, 3, 6, 11, 13, 10, 5, 15, 15, 20, 18, 23, 25, 0, 1, 9, 17, 4, 4, 3, 7, 20, 7, 18, 23, 8, 16, 4, 14, 24, 17, 10, 26, 1, 11, 18, 11, 22, 6, 24, 26, 19, 15, 17, 12, 26, 21, 25, 19, 5, 2, 21, 8, 20, 0, 22, 12]",0.5
